Names	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
SLC15A2|6565	7	1.77433172652741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17005799860221	NA	NA	NA	NA	1.03193376124895	NA	NA	NA	NA	1.44294327606971	NA	NA	NA	1.09179902143256	NA	1.19279650143484	NA	1.95988778526963
SLC15A3|51296	1	NA	-1.27414553677822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A1|6566	4	NA	-1.75372184942122	-1.08723684903651	NA	1.55007370102416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25675028752475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A10|117247	3	NA	NA	-1.23890653210749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.10313354725022	NA	NA	NA	NA	NA	1.22571704652512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A11|162515	8	NA	NA	-1.2658393443315	NA	NA	NA	NA	NA	NA	NA	NA	-1.15730352999637	-1.08687794919048	NA	NA	1.55323064464117	1.04958711978556	NA	NA	NA	-1.24785131735001	NA	-1.04616737175921	NA	NA	NA	NA	NA	NA	-1.18077129997541	NA	NA	NA
SLC16A12|387700	17	NA	NA	1.83610079665401	3.1128486784719	2.66270451893069	1.08665172579743	NA	1.10440804918665	NA	NA	NA	1.63047498286719	1.76577601642113	NA	NA	1.90778081551011	1.65549475790368	1.10376524431165	NA	1.25090302357961	NA	NA	NA	NA	-1.16554580310557	1.63842433688605	1.28955290067708	1.49928396177318	NA	NA	NA	1.71689701708525	2.17665468172838
SLC16A13|201232	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24099431060311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A14|151473	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25648694923357	NA	NA	NA	NA	NA	NA	NA	2.10839218515412
SLC16A2|6567	8	NA	NA	NA	NA	NA	1.21034612038823	NA	NA	NA	NA	1.12711303497736	NA	NA	4.3753446305421	NA	1.90477940597779	NA	1.21366305284857	NA	NA	NA	NA	NA	1.08788434147365	NA	1.00498761047147	NA	NA	1.67243626481159	NA	NA	NA	NA
SLC16A3|9123	6	NA	NA	-1.14414787999661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17666924243606	NA	-2.31979498151667	NA	NA	-1.09007734562196	NA	NA	NA	NA	NA	-1.39187645419031	NA	NA	NA	NA	NA	NA	-1.66480989296052	NA
SLC16A4|9122	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04124467892231	NA	NA	NA	NA	1.45445834795436	1.76136163131337	NA	NA	NA	NA	NA	NA	NA	NA	-1.25273485714369	NA	1.5471854828465	NA	NA	NA	NA	NA	NA
SLC16A5|9121	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22406871270264	NA	NA	-1.15367831863218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC16A6|9120	9	NA	NA	2.12041714406343	NA	NA	NA	1.62847139961311	1.32607448279833	NA	1.01882234322466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09100824281332	1.17422858407313	NA	NA	NA	NA	NA	1.28510613110948	NA	NA	2.05826015343869	1.30326082021378
SLC16A7|9194	12	1.89792125585067	NA	NA	NA	NA	1.52998925165632	NA	1.06557082089197	NA	1.58798612845929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73734810322386	1.05385510238753	1.36929802805927	1.16054082646117	1.41827787850575	NA	1.91341865382573	NA	1.18992707015476	1.20836581813324	NA	NA	NA
SLC16A8|23539	5	NA	NA	-1.54635786661375	NA	NA	NA	NA	NA	-1.12852910810419	NA	-1.63671039131647	NA	NA	NA	-1.12148603151457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27877970911576
SLC16A9|220963	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03051569844667	NA	NA	NA	NA	NA	NA	NA	1.11887846607227	NA	NA	NA	NA	-1.39170170791319	NA	NA	NA
SLC17A1|6568	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17608793498129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC17A2|10246	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28219437249614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC17A3|10786	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40162362490655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC17A4|10050	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21699537707145	NA	NA	NA	NA	1.4778308436967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC17A6|57084	3	NA	NA	NA	NA	NA	NA	NA	NA	-1.69215410177881	NA	NA	NA	NA	NA	-1.48943685362186	NA	NA	NA	NA	NA	2.11739911554141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC17A7|57030	9	NA	NA	NA	NA	NA	1.32947497430787	NA	1.11250843173927	-1.43843594295496	NA	NA	NA	-1.48061301634483	NA	-1.5691336586788	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.01093481565402	NA	2.02038120788174	NA	NA	NA	-1.16150984466244	-2.08191312270427	NA
SLC17A8|246213	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.0932347029587	NA	1.81928571435246	1.42693722017841	NA	NA	1.11573225185632	NA	NA	NA	2.58122473986977	NA	NA	2.0978954649969	NA	3.09168145416373	1.71041491687855	NA	NA
SLC17A9|63910	10	NA	NA	-1.20888212113652	NA	NA	NA	NA	NA	NA	NA	-1.34342583472674	-1.65788003952097	-1.35850847702285	NA	NA	NA	NA	NA	NA	NA	-1.14663394251579	-1.13919091360885	NA	NA	-1.24162678588302	NA	NA	NA	-1.1260037403942	NA	-1.33646121172684	-1.51534389929733	NA
SLC18A1|6570	7	NA	NA	NA	NA	NA	NA	NA	3.23213055683169	-1.38070755466966	NA	NA	NA	-1.18668919892617	NA	-1.33946539425673	NA	NA	NA	NA	NA	-2.0305675460902	NA	NA	NA	NA	NA	1.41522258630145	-1.25958154367491	NA	NA	NA	NA	NA
SLC18A2|6571	18	NA	NA	2.72575754165323	1.97290862813346	NA	1.01759723370172	NA	1.49982583250573	NA	2.01234830035183	2.81378024644076	NA	1.46153688044816	2.10934974645227	NA	NA	1.35388103948594	1.44229119138499	1.46218805602499	NA	2.02311792194717	1.32317382674739	1.36512545375782	NA	1.45958101777543	1.08009059436696	1.52127452610602	1.95710743138137	NA	NA	NA	NA	NA
SLC18A3|6572	9	3.80102343547941	NA	NA	NA	NA	NA	NA	2.04694500260714	NA	NA	NA	NA	NA	NA	-1.86178565197962	NA	NA	NA	NA	1.01259513687919	1.02676221235779	1.36711433151712	NA	NA	NA	NA	6.00130574339438	NA	-2.49053563430971	NA	-1.17546080764398	NA	NA
SLC19A1|6573	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17801767980427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC19A3|80704	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.72803413502241	NA	NA	NA	NA	1.04337426277787	NA	NA	NA	NA	NA	NA	-1.27453818319089	NA	NA	NA	-1.13183851543059	NA	-1.85242194724858	NA	-1.26746935572416
SLC1A1|6505	2	NA	NA	2.18607466007185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69241527132034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC1A2|6506	7	NA	NA	NA	2.04051242834332	NA	1.28917261727948	NA	1.31683841151822	NA	NA	NA	NA	NA	NA	NA	2.5382596063888	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59366037274935	1.0907292817739	NA	1.95944493395146	NA	NA	NA	NA
SLC1A3|6507	5	NA	NA	NA	NA	NA	1.53945310948681	NA	1.09460136158943	NA	NA	-2.39341496967931	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28306208726271	NA	NA	2.12034721494142	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC1A4|6509	1	-1.29410748024845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC1A5|6510	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4345531844751	NA	NA	NA	1.04927629163475	-1.81430643694477	NA	NA	-1.04043205035758	NA	NA	NA	NA	NA	NA	NA	-1.0187733419369	NA	NA	NA	NA	NA	NA
SLC1A6|6511	7	NA	-1.08085860055085	-3.77959680218077	-4.89414214879246	NA	NA	NA	NA	NA	1.26998384636235	NA	-4.01532867364626	NA	NA	-1.07851265571033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.4050805185295	NA	NA
SLC1A7|6512	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3308300887134	-2.66561771222564	NA	NA	NA	NA	-3.08676018522862	-1.031569069043	NA	NA	NA	NA	NA	NA	NA	-2.16105901027387	1.40654719087107	NA	-1.06591031090837	NA	NA	NA	NA	NA
SLC20A1|6574	2	-1.08740189848729	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50090816524364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC20A2|6575	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35514222060795	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A1|6580	9	NA	-2.09835544419678	-1.538814033253	-1.68403026528441	5.23778569164126	NA	NA	-1.81614622309653	NA	-1.76506093048291	NA	NA	NA	NA	NA	2.35222272488656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.73303664583531	NA	NA	NA	-1.53984686381828	NA
SLC22A10|387775	3	NA	NA	1.67614270984553	NA	3.96597314782927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52144232239345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A11|55867	8	-4.02141506600495	-1.04445423345157	NA	1.44279885726839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94781143053481	NA	-1.0860610985546	1.72447961483659	NA	NA	NA	NA	-1.55329785822503	NA	NA	-2.41611734234643	NA	NA	NA	NA	NA	NA
SLC22A12|116085	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15994432302628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A13|9390	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1409826771243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A14|9389	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22749369704438	NA	-1.20366419248694	NA	NA	NA	NA	NA	NA	NA	NA	-1.27097754889215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A16|85413	9	NA	-1.26520052436266	-3.34053932462061	1.01576308881167	NA	1.13542498781813	NA	NA	NA	1.33086061914993	NA	NA	-1.89568360611901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85894152409833	NA	1.71966087169993	NA	-1.16452065688119	NA	NA	NA	NA
SLC22A17|51310	5	NA	NA	NA	NA	NA	1.5605593206855	NA	1.34080016596891	NA	NA	NA	NA	NA	NA	NA	-1.3093742791338	NA	NA	NA	NA	NA	NA	NA	1.00403255947527	NA	NA	2.14218086352387	NA	NA	NA	NA	NA	NA
SLC22A18|5002	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.21137792254145	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22306739127806	NA	NA	NA	NA	NA	-1.23832422393671	NA	NA	NA	NA	NA	NA
SLC22A18AS|5003	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09311796099852	NA	-1.297978591757	NA	NA	-1.08801858560077	-1.24961044177234	NA	NA	NA	NA
SLC22A2|6582	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01500969144141	NA	NA	2.14529482796984	NA	NA	NA	NA	NA	NA	NA	NA	1.40921516794578	NA	1.41476193489631	NA	NA	NA	NA	NA	NA
SLC22A20|440044	2	NA	NA	-1.91349149156708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15971031097158	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A23|63027	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.03367217328289	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A24|283238	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3937381685005	1.72030138829264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A25|387601	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17478692420441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A3|6581	5	NA	NA	NA	NA	2.53428025629679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22596151693147	NA	NA	NA	NA	NA	NA	NA	2.75296238541855	1.32941364977052	NA	NA	NA	NA	NA	NA	1.43929304564511
SLC22A4|6583	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94060175566723	NA	NA	-1.20351641953165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66577813534523	1.04446456062914	NA	NA
SLC22A5|6584	1	1.13521691049294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A7|10864	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1868038648016	NA	NA	NA	NA	NA	-1.40933948860378	NA	NA	NA	NA	NA
SLC22A8|9376	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58325833706047	-1.45390164630425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58218710318052	NA	NA	NA	NA	NA
SLC22A9|114571	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7072745873507	NA	NA	-2.35378911995654	NA	NA	NA	NA	NA	1.64889774934418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC23A1|9963	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04487628088884	1.09263833899068	NA	NA	-1.00029958549944	NA	NA	1.47198235165269	2.1340498342564	NA
SLC23A2|9962	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22998350007749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC23A3|151295	5	NA	NA	-1.07166585024145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22956974597417	NA	NA	NA	NA	-1.20150465002053	NA	-1.18809517478304	NA	NA	NA	NA	-1.17112595024885	NA	NA	NA	NA	NA
SLC24A2|25769	10	NA	NA	2.14028098063208	NA	NA	NA	NA	NA	NA	2.27343438668313	2.37545276858776	NA	NA	NA	NA	NA	NA	1.41525683869575	NA	NA	1.92077917102241	1.2543998167271	2.13392300962485	1.21082510383668	NA	1.04918285542827	1.27102339498868	NA	NA	NA	NA	NA	NA
SLC24A3|57419	11	NA	NA	NA	NA	NA	1.55782348415683	NA	1.2374424265087	NA	NA	NA	NA	NA	2.57362227167947	NA	NA	1.08119025747594	NA	NA	NA	NA	1.76596194465658	NA	1.55655158005615	2.99623036388084	1.14408541832588	2.16209617300559	1.67497962678949	1.47130135679651	NA	NA	NA	NA
SLC24A4|123041	8	NA	NA	NA	NA	NA	1.41713262704485	NA	1.80210322929552	1.01205125232642	1.1288121383244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41532735486281	NA	NA	1.02055966010388	NA	NA	1.53381364988861	NA	NA	NA	-1.20999807794073	NA	NA
SLC24A5|283652	10	NA	NA	-1.09769719593732	NA	-1.46307581104097	NA	NA	NA	NA	NA	NA	-1.63376643273759	-1.45042111397544	NA	NA	-1.25002491873112	NA	NA	NA	NA	NA	-1.55106326608393	-1.10452876591061	-1.20787116048842	NA	NA	1.10815856360226	NA	NA	NA	NA	-1.24316934078232	NA
SLC25A10|1468	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13591160617952	NA	-1.11759143981156	NA	NA	NA	NA	NA	-1.09473299070883	NA	NA	NA	NA	NA	NA
SLC25A15|10166	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11924690898689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A18|83733	3	NA	NA	NA	NA	3.27390205155291	NA	NA	NA	NA	NA	NA	NA	-1.11347129435961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.8280593459374	NA	NA	NA	NA	NA
SLC25A19|60386	2	NA	NA	-1.01009865264032	NA	NA	NA	NA	NA	NA	NA	-1.01135195206838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A2|83884	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.55830567985038	NA	NA	NA	NA	NA	NA	NA	NA	-1.72230797077506	NA	-1.01630984307718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A20|788	1	NA	NA	NA	NA	1.26068195169877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A21|89874	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07045709940629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A22|79751	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04314805516014	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A23|79085	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38645515256152	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A27|9481	3	NA	NA	-1.43535508831144	NA	NA	NA	NA	NA	NA	-1.01120794032784	NA	NA	NA	1.3601474860926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A29|123096	5	NA	NA	NA	NA	-1.01507165190017	NA	NA	NA	NA	NA	NA	-1.35704277392354	-1.13198036117882	NA	NA	NA	NA	NA	NA	NA	-1.20180440544205	NA	-1.00478677712769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A30|253512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32128620603949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A33|84275	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02184926422559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A34|284723	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25082014281539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A35|399512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00614708246904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A36|55186	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01403621029183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A37|51312	1	NA	NA	-1.02362064559943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A4|291	2	1.23075019304475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73818271739364	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A40|55972	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14999588344692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26400121850076	NA	1.18434488015543	NA	NA	NA	NA	1.31153585837336	NA	NA	NA
SLC25A41|284427	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2082095057838	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.28794731816075
SLC26A1|10861	1	NA	NA	NA	NA	NA	NA	1.20851640209931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A10|65012	9	NA	NA	-1.26486109731047	NA	NA	1.22399700238676	NA	NA	NA	NA	NA	-1.29898735730724	-1.7697129244633	NA	NA	NA	NA	NA	NA	1.42705106241115	NA	NA	-1.17872225596464	1.17697723930484	1.08523475785012	NA	1.85072019749989	NA	NA	NA	NA	NA	NA
SLC26A11|284129	1	-1.05231039149832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A3|1811	5	NA	NA	2.74015194044363	NA	NA	NA	NA	-3.67403410890637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73016752121388	NA	1.35781499947907	NA	NA	NA	NA	NA	2.28940591506019	NA	NA	NA	NA
SLC26A4|5172	6	1.00966183712076	NA	NA	1.40333873128942	NA	NA	NA	NA	NA	NA	2.21335049394302	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28149124511558	NA	NA	NA	NA	NA	NA	NA	1.61707528031454	NA	NA	NA	1.38104704323496
SLC26A5|375611	4	NA	1.99858231383163	1.33426663036491	NA	NA	NA	NA	NA	NA	1.33984125328943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09450223580899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A6|65010	2	-1.60092621977856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00169233778592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A7|115111	12	NA	1.18747856107891	-1.7439472193701	1.87483278324434	NA	NA	NA	NA	1.12743825386159	NA	NA	-1.87671116785828	NA	-1.21697228742607	NA	NA	NA	NA	1.67404062248181	NA	NA	NA	NA	NA	2.03890650043186	NA	1.59335499372018	2.59965468690041	1.73414850062531	NA	1.02923856678537	NA	NA
SLC26A8|116369	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26220423275522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC26A9|115019	8	NA	NA	-4.87558051837542	NA	NA	1.20759934265783	NA	NA	NA	NA	-3.37380660050992	NA	NA	4.46474545281917	NA	-2.28297259046466	1.30551569059588	1.01664960029785	NA	NA	-1.74083852579654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC27A2|11001	6	NA	NA	NA	NA	NA	NA	NA	NA	-1.49338605858642	NA	NA	1.3649675993991	NA	NA	-1.84039004965907	1.28471245022242	NA	NA	NA	NA	-1.20812967189684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29026315451079
SLC27A3|11000	1	-1.10931624076202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC27A5|10998	3	NA	NA	NA	NA	2.28156492112905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58011873998723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05884769440263
SLC27A6|28965	16	NA	NA	-1.51153495110299	3.93113400692036	NA	2.02588737670065	NA	4.09135793240341	NA	2.72102865925216	NA	NA	NA	1.67215058758906	NA	NA	NA	3.08204542826637	1.77927884143728	NA	1.61003929332073	1.61566639458477	NA	2.149076801732	2.60676569351024	1.91484753814002	3.36297456716074	NA	NA	NA	1.11032498423843	1.34412557494105	NA
SLC28A1|9154	5	NA	NA	-3.2741381095659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4148365282101	1.98107399724764	NA	NA	-1.28637139478179	NA	NA	NA	NA	NA	-1.27950185140434	NA	NA	NA	NA	NA	NA	NA	NA
SLC28A2|9153	5	NA	NA	NA	NA	NA	NA	NA	-2.82812640918051	NA	NA	NA	NA	NA	NA	NA	1.04271657555334	NA	NA	NA	NA	1.88651416302719	NA	NA	NA	NA	NA	-2.30087312349587	-2.75528073378972	NA	NA	NA	NA	NA
