SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-CV-7446-01	TCGA-CV-7446	3.734	4.0811	4.335	4.2823
TCGA-G8-6909-01	TCGA-G8-6909	0.0	3.9654	5.6445	0.0
TCGA-VQ-A91N-01	TCGA-VQ-A91N	3.269	2.7788	4.3749	5.3937
TCGA-AB-2890-03	TCGA-AB-2890	6.8322	5.0899	7.097	0.0
TCGA-G9-6365-11	TCGA-G9-6365	6.7429	9.0207	3.2592	8.784
TCGA-AK-3444-01	TCGA-AK-3444	6.9642	7.4514	2.3658	5.531
TCGA-C8-A12K-01	TCGA-C8-A12K	2.4923	9.5962	3.7375	4.0376
TCGA-AR-A2LE-01	TCGA-AR-A2LE	10.5984	14.3335	2.9044	12.1536
TCGA-AD-6964-01	TCGA-AD-6964	1.5932	5.2472	4.5353	5.7707
TCGA-37-A5EL-01	TCGA-37-A5EL	0.7372	1.8748	4.3697	1.2227
TCGA-BR-7716-11	TCGA-BR-7716	4.755	5.185	4.7998	7.2586
TCGA-26-1442-01	TCGA-26-1442	5.5266	2.9666	4.7385	4.7666
TCGA-B0-4688-01	TCGA-B0-4688	7.3088	5.9619	4.5932	3.399
TCGA-BH-A0HK-01	TCGA-BH-A0HK	9.5266	13.5936	2.6482	4.9058
TCGA-J4-A67O-01	TCGA-J4-A67O	4.0195	8.1156	3.2513	6.2798
TCGA-G4-6295-01	TCGA-G4-6295	0.0	3.6061	2.5508	2.9641
TCGA-RD-A8NB-01	TCGA-RD-A8NB	4.7633	4.5861	4.8875	7.0034
TCGA-B2-4101-01	TCGA-B2-4101	7.8964	6.6846	5.5911	6.5121
TCGA-BQ-7048-01	TCGA-BQ-7048	6.8898	5.9019	2.454	4.1983
TCGA-DG-A2KJ-01	TCGA-DG-A2KJ	1.782	7.2955	3.8495	5.925
TCGA-BH-A0BW-11	TCGA-BH-A0BW	7.3609	10.7269	5.4346	7.9239
TCGA-55-A490-01	TCGA-55-A490	1.7908	8.4906	3.679	4.1074
TCGA-4Z-AA81-01	TCGA-4Z-AA81	0.0	2.9282	3.6519	2.1063
TCGA-GN-A4U8-11	TCGA-GN-A4U8	0.4432	5.6921	5.6921	2.8304
TCGA-CF-A3MG-01	TCGA-CF-A3MG	0.0	7.3662	6.7752	2.1102
TCGA-QR-A708-01	TCGA-QR-A708	0.0	4.5084	3.4795	5.9354
TCGA-24-2023-01	TCGA-24-2023	8.4902	12.0845	5.501	7.7885
TCGA-BR-A4PE-01	TCGA-BR-A4PE	2.1547	4.2079	4.9029	4.0477
TCGA-NH-A50T-01	TCGA-NH-A50T	1.8846	0.0	3.032	1.8846
TCGA-AG-3725-11	TCGA-AG-3725	3.2903	4.6705	3.9476	6.6613
TCGA-FE-A237-01	TCGA-FE-A237	3.4025	7.8212	2.8625	6.6418
TCGA-2G-AAFI-01	TCGA-2G-AAFI	3.6021	3.0163	4.9723	2.9231
TCGA-ZS-A9CE-01	TCGA-ZS-A9CE	7.6526	8.9702	1.9012	4.7394
TCGA-AR-A250-01	TCGA-AR-A250	10.4701	14.1621	2.1081	6.5245
TCGA-HC-7230-01	TCGA-HC-7230	10.301	6.9997	2.1617	6.528
TCGA-S5-AA26-01	TCGA-S5-AA26	4.3532	5.3686	4.4981	2.9029
TCGA-HT-8110-01	TCGA-HT-8110	6.9138	5.7441	3.7535	3.6702
TCGA-D8-A1JG-01	TCGA-D8-A1JG	11.2799	5.997	3.7461	9.4276
TCGA-KL-8337-01	TCGA-KL-8337	3.716	3.2245	3.1648	9.5119
TCGA-ZF-A9R4-01	TCGA-ZF-A9R4	7.6414	6.4857	7.0217	1.1763
TCGA-E2-A152-01	TCGA-E2-A152	9.8731	8.8837	2.5234	5.7558
TCGA-D5-5539-01	TCGA-D5-5539	2.9216	6.3786	3.1677	4.7712
TCGA-B0-5701-11	TCGA-B0-5701	8.3783	8.2846	5.1977	8.463
TCGA-GN-A26C-01	TCGA-GN-A26C	0.0	5.2536	3.5197	1.2332
TCGA-HC-A6AL-01	TCGA-HC-A6AL	6.4003	7.5337	2.7022	5.4665
TCGA-69-7974-01	TCGA-69-7974	3.4194	6.037	3.7696	4.8831
TCGA-C8-A134-01	TCGA-C8-A134	2.7928	6.0722	3.1083	4.9673
TCGA-D3-A1Q7-06	TCGA-D3-A1Q7	3.3588	6.6051	4.3079	3.6187
TCGA-A2-A0CR-01	TCGA-A2-A0CR	5.4382	11.2505	3.6025	11.0407
TCGA-AK-3429-01	TCGA-AK-3429	5.7521	6.2572	1.3452	4.9442
TCGA-49-4512-11	TCGA-49-4512	2.1465	6.6619	2.4018	7.7725
TCGA-JV-A5VF-01	TCGA-JV-A5VF	2.8074	3.0	1.585	4.6724
TCGA-AH-6903-01	TCGA-AH-6903	1.8576	1.7594	2.036	3.959
TCGA-5P-A9K8-01	TCGA-5P-A9K8	2.1854	4.6364	1.9647	8.6636
TCGA-D7-6815-01	TCGA-D7-6815	4.5598	3.6879	3.447	6.1764
TCGA-BS-A0V4-01	TCGA-BS-A0V4	0.0	12.7351	2.7155	9.1939
TCGA-AN-A0FX-01	TCGA-AN-A0FX	5.719	8.2706	2.5322	7.6715
TCGA-DD-AAC9-01	TCGA-DD-AAC9	5.7995	7.6746	2.0342	3.0398
TCGA-Q1-A5R3-01	TCGA-Q1-A5R3	0.4584	9.8565	1.0854	3.9964
TCGA-AC-A62V-01	TCGA-AC-A62V	5.4128	13.0133	2.4793	5.0458
TCGA-CN-6988-01	TCGA-CN-6988	0.7092	2.8139	4.2064	0.9652
TCGA-ET-A39O-01	TCGA-ET-A39O	1.4151	7.4967	2.4812	7.3198
TCGA-G9-6369-01	TCGA-G9-6369	7.3518	7.711	1.2799	5.9077
TCGA-FK-A3S3-01	TCGA-FK-A3S3	4.5256	9.504	2.7388	7.4381
TCGA-G2-A2EC-01	TCGA-G2-A2EC	4.2807	7.376	4.7226	7.6257
TCGA-AC-A2QI-01	TCGA-AC-A2QI	8.9486	13.1172	2.5275	6.5462
TCGA-HC-7211-01	TCGA-HC-7211	11.5081	6.3172	2.9045	7.1078
TCGA-2Z-A9J3-01	TCGA-2Z-A9J3	5.5311	4.922	3.1639	0.0
TCGA-GF-A3OT-06	TCGA-GF-A3OT	0.9967	3.4533	1.4108	0.9967
TCGA-GM-A3XN-01	TCGA-GM-A3XN	7.2224	11.1337	3.585	12.2276
TCGA-US-A77J-01	TCGA-US-A77J	3.6521	7.3324	5.1336	7.1024
TCGA-C8-A275-01	TCGA-C8-A275	8.8417	6.5221	3.8017	4.651
TCGA-UD-AAC7-01	TCGA-UD-AAC7	1.8282	4.1705	4.0645	2.5051
TCGA-4L-AA1F-01	TCGA-4L-AA1F	8.6118	10.1233	3.6159	7.8048
TCGA-AK-3433-01	TCGA-AK-3433	3.3108	6.4436	3.3108	11.5478
TCGA-DD-AAD8-01	TCGA-DD-AAD8	7.0666	7.2114	3.5084	1.9377
TCGA-AO-A129-01	TCGA-AO-A129	3.6084	7.5654	3.8204	6.033
TCGA-P3-A6T3-01	TCGA-P3-A6T3	1.4402	6.4565	4.0376	2.6184
TCGA-ER-A19G-06	TCGA-ER-A19G	0.0	5.6792	3.6189	2.0964
TCGA-R5-A7ZR-01	TCGA-R5-A7ZR	0.6694	4.6891	5.2329	3.9231
TCGA-CV-A468-01	TCGA-CV-A468	1.896	6.2605	4.4387	4.8461
TCGA-EJ-5516-01	TCGA-EJ-5516	10.2931	9.2044	4.5058	8.7578
TCGA-DD-A113-11	TCGA-DD-A113	9.2594	11.0571	1.0154	4.9838
TCGA-DX-A8BV-01	TCGA-DX-A8BV	6.3443	7.7947	2.1256	4.5889
TCGA-YU-A94I-01	TCGA-YU-A94I	1.9457	4.179	4.4618	2.7313
TCGA-YF-AA3L-01	TCGA-YF-AA3L	0.0	6.1289	4.51	2.7453
TCGA-EM-A3FP-01	TCGA-EM-A3FP	3.2764	5.9409	3.0883	4.1687
TCGA-BP-4354-01	TCGA-BP-4354	6.7047	6.4784	5.7259	5.5538
TCGA-BR-8059-01	TCGA-BR-8059	4.8776	3.9259	1.7799	6.7344
TCGA-EL-A3MZ-01	TCGA-EL-A3MZ	2.7256	9.9306	3.3571	7.795
TCGA-CD-8527-01	TCGA-CD-8527	3.3157	3.7703	4.2414	4.1154
TCGA-DD-AACU-01	TCGA-DD-AACU	7.1164	6.3213	1.1061	3.2699
TCGA-BH-A1F8-01	TCGA-BH-A1F8	10.9856	15.0594	1.9611	6.9388
TCGA-G3-AAV3-01	TCGA-G3-AAV3	9.9737	8.5221	3.7271	7.4068
TCGA-QK-A6V9-01	TCGA-QK-A6V9	0.0	7.054	3.819	7.8521
TCGA-A3-3306-01	TCGA-A3-3306	7.2639	4.2567	3.1316	2.9502
TCGA-CC-A8HV-01	TCGA-CC-A8HV	1.1669	2.5805	2.7233	3.9375
TCGA-D8-A1JK-01	TCGA-D8-A1JK	8.4305	6.5086	3.7934	7.8437
TCGA-HC-A8D1-01	TCGA-HC-A8D1	9.1745	8.9901	4.3192	8.3045
TCGA-ZF-A9R0-01	TCGA-ZF-A9R0	2.4249	3.485	6.6341	3.0502
TCGA-RY-A840-01	TCGA-RY-A840	3.8441	5.8836	2.4836	1.1716
TCGA-A8-A08X-01	TCGA-A8-A08X	8.8468	7.3447	5.0369	6.203
TCGA-AR-A2LN-01	TCGA-AR-A2LN	10.2583	12.1023	5.1264	9.1497
TCGA-AB-2949-03	TCGA-AB-2949	7.6406	6.3896	4.6626	0.0
TCGA-EI-6882-01	TCGA-EI-6882	0.6524	2.9747	3.7633	2.7479
TCGA-BP-4975-01	TCGA-BP-4975	8.8778	8.246	3.4507	6.0203
TCGA-AZ-4315-01	TCGA-AZ-4315	1.2177	2.4381	3.5369	3.4226
TCGA-DD-AADO-01	TCGA-DD-AADO	3.0121	3.0121	3.4219	1.4682
TCGA-A4-A4ZT-11	TCGA-A4-A4ZT	5.2046	7.513	4.5716	5.9526
TCGA-3M-AB46-01	TCGA-3M-AB46	1.5341	3.1792	2.9328	5.4123
TCGA-DX-A48R-01	TCGA-DX-A48R	6.8455	1.5387	4.3485	6.1405
TCGA-F4-6855-01	TCGA-F4-6855	3.676	3.6002	2.4808	5.9204
TCGA-EB-A85I-01	TCGA-EB-A85I	2.6528	5.3969	2.1782	3.2058
TCGA-DX-A7ET-01	TCGA-DX-A7ET	3.5353	6.5901	3.0837	0.0
TCGA-CJ-4869-01	TCGA-CJ-4869	5.3674	5.9529	2.7234	5.439
TCGA-AA-3506-01	TCGA-AA-3506	1.2317	3.5592	2.6767	3.254
TCGA-BQ-5888-01	TCGA-BQ-5888	0.6108	3.9782	4.3579	2.7652
TCGA-AA-3663-01	TCGA-AA-3663	0.6318	2.8164	3.2082	1.0696
TCGA-3A-A9I9-01	TCGA-3A-A9I9	4.1236	5.1975	3.8677	6.5358
TCGA-A4-8098-01	TCGA-A4-8098	7.7902	5.8535	2.985	5.9019
TCGA-BR-4255-01	TCGA-BR-4255	5.9284	6.5651	4.7864	7.1413
TCGA-F2-6879-01	TCGA-F2-6879	5.9736	4.6857	2.7213	7.5487
TCGA-IN-A7NT-01	TCGA-IN-A7NT	3.6757	3.2087	6.5911	4.1285
TCGA-G3-A3CJ-01	TCGA-G3-A3CJ	5.2342	8.2409	1.3373	0.8184
TCGA-SR-A6MU-01	TCGA-SR-A6MU	0.0	4.2074	3.1607	4.8076
TCGA-ZG-A9LM-01	TCGA-ZG-A9LM	7.0607	8.2919	3.8562	6.4507
TCGA-EB-A4OZ-01	TCGA-EB-A4OZ	0.0	4.0731	4.8651	0.0
TCGA-J8-A3YD-01	TCGA-J8-A3YD	4.6154	8.5279	3.9381	5.0427
TCGA-06-0743-01	TCGA-06-0743	4.4375	3.9363	3.1617	1.0426
TCGA-61-2111-01	TCGA-61-2111	9.6889	13.2071	4.1548	11.0362
TCGA-R5-A7ZI-01	TCGA-R5-A7ZI	1.8801	4.8655	5.3651	2.3281
TCGA-AJ-A3NC-01	TCGA-AJ-A3NC	7.364	12.2714	5.3122	11.9878
TCGA-XF-A8HG-01	TCGA-XF-A8HG	5.9176	2.7039	7.1368	3.8562
TCGA-4V-A9QI-01	TCGA-4V-A9QI	1.5547	5.241	5.6464	2.0805
TCGA-BT-A42C-01	TCGA-BT-A42C	4.565	8.1985	3.7688	2.628
TCGA-QR-A70K-01	TCGA-QR-A70K	0.0	3.6843	4.3994	3.0385
TCGA-AB-2955-03	TCGA-AB-2955	0.0	1.9723	4.9865	0.0
TCGA-G3-A25X-01	TCGA-G3-A25X	0.0	3.1525	1.4282	3.2412
TCGA-B2-5641-11	TCGA-B2-5641	5.7348	6.7269	6.6859	6.8112
TCGA-BP-4983-01	TCGA-BP-4983	6.9936	5.6541	3.3402	5.6346
TCGA-B4-5378-01	TCGA-B4-5378	6.9958	6.9605	2.3234	7.2026
TCGA-BR-A4J6-01	TCGA-BR-A4J6	5.0148	7.6479	4.6541	7.1461
TCGA-IG-A3I8-11	TCGA-IG-A3I8	6.5177	6.7175	2.328	10.5518
TCGA-DQ-7591-01	TCGA-DQ-7591	1.8229	10.502	4.447	3.1518
TCGA-A8-A09A-01	TCGA-A8-A09A	8.4876	13.4381	3.1947	8.7084
TCGA-BQ-7056-01	TCGA-BQ-7056	9.6039	8.7011	3.6379	6.4407
TCGA-BR-6801-01	TCGA-BR-6801	4.5436	3.8473	2.161	5.1386
TCGA-F9-A4JJ-01	TCGA-F9-A4JJ	7.3932	3.9199	2.919	3.4721
TCGA-IQ-A61I-01	TCGA-IQ-A61I	0.0	9.3132	3.1486	3.4082
TCGA-CV-A6K2-01	TCGA-CV-A6K2	0.0	6.4966	4.3586	2.5188
TCGA-AO-A1KT-01	TCGA-AO-A1KT	6.0031	12.6151	1.6344	10.1348
TCGA-HD-A6I0-01	TCGA-HD-A6I0	0.0	3.8271	3.7348	2.4323
TCGA-91-6835-11	TCGA-91-6835	6.3974	8.2604	4.8977	7.2294
TCGA-WC-A87W-01	TCGA-WC-A87W	3.5715	7.0083	4.0069	1.9751
TCGA-FA-A82F-01	TCGA-FA-A82F	0.0	4.2594	6.4489	3.5851
TCGA-EM-A3AR-01	TCGA-EM-A3AR	4.6421	9.7212	2.9527	6.4013
TCGA-HW-8319-01	TCGA-HW-8319	7.3633	3.7721	4.6103	5.522
TCGA-DU-7019-01	TCGA-DU-7019	4.1677	3.6223	3.5421	6.02
TCGA-HB-A3L4-01	TCGA-HB-A3L4	8.4363	13.5923	2.1276	10.5803
TCGA-3A-A9IB-01	TCGA-3A-A9IB	5.0018	5.3824	2.8169	6.2927
TCGA-G7-6792-01	TCGA-G7-6792	9.4907	4.7148	3.6457	2.7164
TCGA-31-1946-01	TCGA-31-1946	7.1919	11.2903	2.6093	6.7605
TCGA-IB-AAUV-01	TCGA-IB-AAUV	5.6278	7.2013	4.5713	7.5539
TCGA-BD-A2L6-01	TCGA-BD-A2L6	5.9356	9.9532	2.3453	6.9655
TCGA-B2-5639-01	TCGA-B2-5639	8.7025	6.2363	2.4038	4.8881
TCGA-GK-A6C7-01	TCGA-GK-A6C7	7.9147	6.0242	4.8029	6.3976
TCGA-30-1857-01	TCGA-30-1857	4.0613	9.7145	4.259	5.0174
TCGA-EE-A2MS-06	TCGA-EE-A2MS	2.7658	4.2301	2.5144	2.3186
TCGA-ER-A19S-06	TCGA-ER-A19S	4.4639	6.5419	4.362	2.2516
TCGA-ZG-A9LY-01	TCGA-ZG-A9LY	8.2685	8.5744	3.243	7.7383
TCGA-DJ-A1QI-01	TCGA-DJ-A1QI	3.7988	7.4163	2.4358	6.1578
TCGA-B5-A1MW-01	TCGA-B5-A1MW	7.2443	12.8576	5.2416	9.9506
TCGA-DJ-A2PQ-01	TCGA-DJ-A2PQ	2.1142	6.8285	2.8287	5.0282
TCGA-OR-A5KO-01	TCGA-OR-A5KO	6.6216	1.2665	6.2205	8.5783
TCGA-A8-A08O-01	TCGA-A8-A08O	9.3479	12.5267	2.8576	11.9412
TCGA-EM-A22M-01	TCGA-EM-A22M	2.1318	9.8187	4.0692	5.898
TCGA-V4-A9ES-01	TCGA-V4-A9ES	0.943	4.9957	4.3809	1.5084
TCGA-J4-A67K-01	TCGA-J4-A67K	5.9672	7.3546	2.7017	5.7958
TCGA-CV-7422-01	TCGA-CV-7422	2.089	4.5717	2.8447	2.6339
TCGA-HT-7482-01	TCGA-HT-7482	7.0402	2.0135	2.8228	4.989
TCGA-CV-6962-01	TCGA-CV-6962	1.8225	2.1318	6.2368	1.1817
TCGA-EA-A50E-01	TCGA-EA-A50E	2.3134	5.9067	3.8121	4.2593
TCGA-21-1082-01	TCGA-21-1082	2.3388	5.5874	6.104	5.3921
TCGA-BG-A3PP-11	TCGA-BG-A3PP	7.3791	9.2089	7.2937	10.7972
TCGA-35-4123-01	TCGA-35-4123	2.1741	5.8601	3.1545	4.4929
TCGA-A2-A4RY-01	TCGA-A2-A4RY	9.2809	10.7428	3.7861	11.709
TCGA-HT-A74J-01	TCGA-HT-A74J	5.9645	3.1357	4.4443	4.8427
TCGA-ER-A2NF-01	TCGA-ER-A2NF	3.467	5.0586	3.37	3.5131
TCGA-UF-A7JT-01	TCGA-UF-A7JT	1.2008	4.0889	3.8927	6.3337
TCGA-DX-AB3A-01	TCGA-DX-AB3A	4.9833	8.1776	2.892	4.1932
TCGA-HU-A4GQ-01	TCGA-HU-A4GQ	3.8942	3.7664	6.6343	7.1086
TCGA-R5-A805-01	TCGA-R5-A805	4.617	4.0119	4.8451	4.5921
TCGA-A2-A0SY-01	TCGA-A2-A0SY	10.1272	13.4759	2.5553	12.0872
TCGA-A7-A0CE-11	TCGA-A7-A0CE	8.2962	12.735	3.2587	11.1902
TCGA-AB-2820-03	TCGA-AB-2820	4.6061	3.6642	5.5437	0.0
TCGA-98-A53J-01	TCGA-98-A53J	2.7457	7.0122	3.2084	2.7457
TCGA-DU-5872-01	TCGA-DU-5872	7.0612	4.7746	2.4623	4.1134
TCGA-AO-A126-01	TCGA-AO-A126	6.3561	11.3852	2.1866	7.6688
TCGA-EM-A4FF-01	TCGA-EM-A4FF	2.7578	8.9231	3.3536	6.8128
TCGA-CJ-4878-01	TCGA-CJ-4878	6.5564	6.8312	4.1182	5.8945
TCGA-CH-5792-01	TCGA-CH-5792	9.7857	9.1993	5.2013	7.9144
TCGA-DD-A11D-01	TCGA-DD-A11D	9.1802	8.1602	0.0	3.3189
TCGA-DU-5870-02	TCGA-DU-5870	3.4727	3.2552	3.3681	3.0673
TCGA-AO-A0J6-01	TCGA-AO-A0J6	0.328	7.5079	2.3462	1.3402
TCGA-DU-5870-01	TCGA-DU-5870	5.7271	5.0906	3.816	5.3439
TCGA-LI-A67I-01	TCGA-LI-A67I	1.0952	3.4889	2.4713	2.7402
TCGA-G4-6314-01	TCGA-G4-6314	3.657	3.6069	2.6234	6.0127
TCGA-DD-AACK-01	TCGA-DD-AACK	8.0913	3.1103	1.2119	1.5075
TCGA-EW-A6SB-01	TCGA-EW-A6SB	2.588	6.048	3.4627	4.1119
TCGA-D3-A3C8-06	TCGA-D3-A3C8	0.0	6.1931	4.2783	3.3508
TCGA-IR-A3LC-01	TCGA-IR-A3LC	1.2947	9.6217	4.1348	8.114
TCGA-SJ-A6ZI-01	TCGA-SJ-A6ZI	8.5522	12.7443	5.1878	11.634
TCGA-EA-A556-01	TCGA-EA-A556	3.4125	8.612	3.7071	7.7798
TCGA-MJ-A68J-01	TCGA-MJ-A68J	5.0091	7.423	3.0082	4.594
TCGA-DD-A118-01	TCGA-DD-A118	8.1047	6.5324	2.1346	6.7525
TCGA-CK-6746-01	TCGA-CK-6746	0.5422	3.3397	4.0049	1.7141
TCGA-VS-A9V3-01	TCGA-VS-A9V3	3.297	11.2555	3.8617	3.3809
TCGA-UC-A7PG-01	TCGA-UC-A7PG	5.445	9.2328	4.3312	7.7076
TCGA-KD-A5QS-01	TCGA-KD-A5QS	6.2917	2.5527	2.5527	0.0
TCGA-BQ-7061-01	TCGA-BQ-7061	9.0572	7.8867	6.2108	3.8828
TCGA-UC-A7PG-06	TCGA-UC-A7PG	0.0	6.9501	4.7189	1.5901
TCGA-HC-7737-11	TCGA-HC-7737	10.2406	8.0491	3.2173	8.9678
TCGA-A5-A3LP-01	TCGA-A5-A3LP	5.483	9.9747	3.6286	3.149
TCGA-25-1627-01	TCGA-25-1627	6.9907	11.7429	5.0538	5.2948
TCGA-63-A5MJ-01	TCGA-63-A5MJ	2.4299	4.0864	6.0002	3.504
TCGA-50-5936-11	TCGA-50-5936	6.6196	7.3941	3.8179	8.3861
TCGA-EW-A2FV-01	TCGA-EW-A2FV	5.7911	12.1467	3.0707	10.4191
TCGA-V4-A9E8-01	TCGA-V4-A9E8	1.574	3.792	2.9856	0.9918
TCGA-CR-7379-01	TCGA-CR-7379	3.0353	4.6202	3.655	5.6025
TCGA-TP-A8TV-01	TCGA-TP-A8TV	9.6512	6.6179	3.8525	5.0244
TCGA-AY-6386-01	TCGA-AY-6386	1.8764	2.447	2.0416	3.3083
TCGA-D7-A74A-01	TCGA-D7-A74A	1.6204	2.6766	3.6573	3.082
TCGA-TM-A84S-01	TCGA-TM-A84S	5.927	4.6968	3.1222	4.2919
TCGA-B0-4701-01	TCGA-B0-4701	6.7847	6.631	4.9736	6.2394
TCGA-33-4538-01	TCGA-33-4538	1.1382	4.0885	3.5618	2.8885
TCGA-26-5136-01	TCGA-26-5136	4.467	4.467	3.3291	2.8142
TCGA-GU-A42P-01	TCGA-GU-A42P	6.1102	5.0711	6.0563	2.7441
TCGA-CS-4943-01	TCGA-CS-4943	5.5337	3.1417	3.7779	4.6513
TCGA-G7-6796-01	TCGA-G7-6796	4.9159	3.9079	4.3409	3.9079
TCGA-E9-A54X-01	TCGA-E9-A54X	6.7315	15.013	0.5816	13.2259
TCGA-09-2048-01	TCGA-09-2048	6.3862	9.6956	3.6357	4.8204
TCGA-AO-A0JB-01	TCGA-AO-A0JB	6.7871	12.0749	2.9708	9.4118
TCGA-2F-A9KP-01	TCGA-2F-A9KP	1.6233	8.0145	5.9485	3.6613
TCGA-A2-A1G1-01	TCGA-A2-A1G1	5.8487	7.1017	3.5168	5.7564
TCGA-AC-A3W5-01	TCGA-AC-A3W5	7.6326	9.0929	3.2688	6.9192
TCGA-A6-5661-01	TCGA-A6-5661	1.3994	2.7512	3.0654	2.9169
TCGA-DJ-A1QF-01	TCGA-DJ-A1QF	3.8391	8.5112	2.3828	8.5702
TCGA-N8-A4PO-01	TCGA-N8-A4PO	4.295	9.8811	4.4881	9.6638
TCGA-KL-8338-01	TCGA-KL-8338	5.1418	4.4065	2.922	3.5031
TCGA-LN-A4A2-01	TCGA-LN-A4A2	2.9794	3.3711	4.4533	4.7322
TCGA-AB-3007-03	TCGA-AB-3007	8.1869	2.0704	4.5484	0.0
TCGA-J4-A83N-01	TCGA-J4-A83N	8.0673	5.7401	3.3206	6.5143
TCGA-XM-A8R9-01	TCGA-XM-A8R9	0.0	5.5175	5.7592	3.1034
TCGA-WB-A80K-01	TCGA-WB-A80K	8.9026	3.7633	3.2935	6.7751
TCGA-CA-5797-01	TCGA-CA-5797	1.3153	2.1208	2.4505	2.8732
TCGA-D3-A3C7-06	TCGA-D3-A3C7	0.8833	4.5473	2.9555	2.2632
TCGA-AL-3467-01	TCGA-AL-3467	5.8155	3.8373	4.7859	2.1475
TCGA-A7-A13G-01	TCGA-A7-A13G	10.7211	15.411	2.253	11.364
TCGA-V4-A9EW-01	TCGA-V4-A9EW	2.2116	5.758	3.7773	0.9321
TCGA-2G-AALY-01	TCGA-2G-AALY	3.8508	4.6042	4.7628	3.0121
TCGA-14-1034-01	TCGA-14-1034	6.8313	4.5065	6.0485	0.0
TCGA-14-1034-02	TCGA-14-1034	6.1841	2.3173	5.5893	1.2191
TCGA-AR-A1AS-01	TCGA-AR-A1AS	9.7392	13.683	2.4601	12.3173
TCGA-VS-A9UH-01	TCGA-VS-A9UH	0.6536	9.4255	4.945	3.4254
TCGA-B0-4691-01	TCGA-B0-4691	3.9542	6.7004	3.1699	6.9189
TCGA-85-7699-01	TCGA-85-7699	3.7754	5.7617	4.6757	4.6912
TCGA-CN-A6V3-01	TCGA-CN-A6V3	2.8798	5.3718	6.7449	2.9513
TCGA-G3-AAV7-01	TCGA-G3-AAV7	6.4401	3.1022	2.5216	4.5991
TCGA-CU-A3QU-01	TCGA-CU-A3QU	8.5151	4.3269	5.7737	0.7098
TCGA-ER-A19D-06	TCGA-ER-A19D	4.9008	4.5084	3.6204	3.5704
TCGA-DM-A28K-01	TCGA-DM-A28K	1.0267	1.6204	2.7453	2.0398
TCGA-ZN-A9VW-01	TCGA-ZN-A9VW	0.4331	4.549	3.1215	6.6401
TCGA-06-0184-01	TCGA-06-0184	6.2671	3.8809	6.2109	3.7815
TCGA-12-3652-01	TCGA-12-3652	3.7922	3.123	6.2876	0.0
TCGA-A3-A6NN-01	TCGA-A3-A6NN	8.3956	5.6105	4.6726	5.4042
TCGA-HD-A6HZ-11	TCGA-HD-A6HZ	2.2437	5.5183	4.8277	5.3076
TCGA-D8-A1Y1-01	TCGA-D8-A1Y1	8.8439	13.3236	1.5201	13.0968
TCGA-UD-AAC1-01	TCGA-UD-AAC1	1.1759	4.2439	3.2951	2.1582
TCGA-BR-8677-01	TCGA-BR-8677	4.9527	6.4959	4.5329	6.6629
TCGA-BQ-5891-11	TCGA-BQ-5891	7.6448	8.107	4.0958	7.8282
TCGA-AO-A03V-01	TCGA-AO-A03V	9.6106	12.3685	3.2072	12.1499
TCGA-RY-A845-01	TCGA-RY-A845	6.2577	4.3001	4.377	4.3001
TCGA-CJ-5689-01	TCGA-CJ-5689	5.9234	6.5235	1.8092	6.6607
TCGA-DK-AA6Q-01	TCGA-DK-AA6Q	0.0	3.3721	3.5855	1.6785
TCGA-DD-A4NI-01	TCGA-DD-A4NI	9.3899	10.7931	1.135	3.4812
TCGA-50-5932-11	TCGA-50-5932	5.7485	7.5334	3.3116	8.4537
TCGA-EY-A1GP-01	TCGA-EY-A1GP	4.7251	9.7045	3.912	6.1059
TCGA-D3-A2JE-06	TCGA-D3-A2JE	1.0169	1.4361	2.2488	3.3032
TCGA-76-4927-01	TCGA-76-4927	5.8587	4.3418	3.1751	2.8925
TCGA-FG-8182-01	TCGA-FG-8182	7.6775	2.6955	4.518	5.1805
TCGA-UF-A7JC-01	TCGA-UF-A7JC	1.6577	5.9047	4.1312	0.7811
TCGA-CN-5373-01	TCGA-CN-5373	3.8002	6.5606	2.1218	3.9861
TCGA-A2-A4S3-01	TCGA-A2-A4S3	9.2333	13.5761	2.8982	10.7944
TCGA-ZM-AA05-01	TCGA-ZM-AA05	2.2902	5.5359	4.1588	1.1998
TCGA-26-5132-01	TCGA-26-5132	5.7224	4.3818	3.8146	1.554
TCGA-A3-3363-01	TCGA-A3-3363	7.8076	4.7698	3.4291	4.3605
TCGA-DZ-6133-11	TCGA-DZ-6133	7.5392	8.087	2.6496	7.8508
TCGA-X6-A8C4-01	TCGA-X6-A8C4	0.0	5.2482	2.208	0.0
TCGA-G9-6496-01	TCGA-G9-6496	7.2737	7.3582	2.5918	5.7399
TCGA-VS-A9UD-01	TCGA-VS-A9UD	0.0	7.941	3.9103	1.4617
TCGA-A2-A04Q-01	TCGA-A2-A04Q	4.3422	7.0245	4.5465	6.9723
TCGA-JX-A3PZ-01	TCGA-JX-A3PZ	2.5971	8.7506	2.493	2.493
TCGA-BP-4325-01	TCGA-BP-4325	8.898	5.7304	3.8388	5.5313
TCGA-HZ-7918-01	TCGA-HZ-7918	6.1976	7.3877	4.7202	7.4121
TCGA-DD-AADL-01	TCGA-DD-AADL	8.2735	7.7242	1.7369	1.7369
TCGA-BH-A0E0-01	TCGA-BH-A0E0	4.7657	8.549	2.697	4.6996
