SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-GM-A5PX-01	TCGA-GM-A5PX	4.44	12.08	2.51	10.5
TCGA-GN-A261-06	TCGA-GN-A261	10.05	14.3	3.82	13.97
TCGA-GN-A262-06	TCGA-GN-A262	0	6.26	4.47	1.09
TCGA-GN-A263-01	TCGA-GN-A263	0	6.6	4.57	2.74
TCGA-GN-A264-06	TCGA-GN-A264	3.9	5.88	3.04	2.34
TCGA-GN-A265-06	TCGA-GN-A265	0.78	5.69	3.8	3.37
TCGA-GN-A266-06	TCGA-GN-A266	3.6	5.62	3.89	3.95
TCGA-GN-A267-06	TCGA-GN-A267	0	4.5	3.18	1.8
TCGA-GN-A268-06	TCGA-GN-A268	4.55	5.75	2.44	0.4
TCGA-GN-A26A-06	TCGA-GN-A26A	0.97	4.3	4.3	0
TCGA-GN-A26C-01	TCGA-GN-A26C	0	5.25	3.52	1.23
TCGA-GN-A26D-06	TCGA-GN-A26D	1.13	5.23	6.69	4.09
TCGA-GN-A4U3-06	TCGA-GN-A4U3	1.14	3.92	7.08	1.14
TCGA-GN-A4U4-06	TCGA-GN-A4U4	0.44	2.73	3.88	1.79
TCGA-GN-A4U5-01	TCGA-GN-A4U5	1.62	6.81	5.69	2.47
TCGA-GN-A4U7-06	TCGA-GN-A4U7	0	4.06	7.81	1.33
TCGA-GN-A4U8-06	TCGA-GN-A4U8	0.85	4.28	5.71	0.49
TCGA-GN-A4U8-11	TCGA-GN-A4U8	0.44	5.69	5.69	2.83
TCGA-GN-A4U9-06	TCGA-GN-A4U9	0.88	3.02	3.93	3.62
TCGA-GN-A8LK-06	TCGA-GN-A8LK	1.29	4.81	6.23	0.57
TCGA-GN-A8LL-06	TCGA-GN-A8LL	0	2.99	3.57	0
TCGA-GN-A8LN-01	TCGA-GN-A8LN	0	5.12	3.99	1.83
TCGA-GN-A9SD-06	TCGA-GN-A9SD	0.86	5.07	5.25	3.38
TCGA-GR-7351-01	TCGA-GR-7351	0.87	4.83	5.92	3.34
TCGA-GR-7353-01	TCGA-GR-7353	0	6.17	6.3	0.65
TCGA-GR-A4D4-01	TCGA-GR-A4D4	4.74	5.97	7.06	2.98
TCGA-GR-A4D5-01	TCGA-GR-A4D5	2.21	5.92	7.08	3.16
TCGA-GR-A4D6-01	TCGA-GR-A4D6	0	6.09	8.76	2.4
TCGA-GR-A4D9-01	TCGA-GR-A4D9	1.94	4.74	7.11	3.26
TCGA-GS-A9TQ-01	TCGA-GS-A9TQ	0.46	5.48	7.91	0.46
TCGA-GS-A9TT-01	TCGA-GS-A9TT	2.45	3.36	4.48	1.77
TCGA-GS-A9TU-01	TCGA-GS-A9TU	2.6	5.69	7.37	1.91
TCGA-GS-A9TV-01	TCGA-GS-A9TV	2.67	6.5	6.5	4.17
TCGA-GS-A9TW-01	TCGA-GS-A9TW	1.96	5.2	8.29	2.1
TCGA-GS-A9TX-01	TCGA-GS-A9TX	1.09	5.04	6.34	2.81
TCGA-GS-A9TY-01	TCGA-GS-A9TY	0.96	4.84	8.33	2.75
TCGA-GS-A9TZ-01	TCGA-GS-A9TZ	1.37	5.34	5.34	2.53
TCGA-GS-A9U3-01	TCGA-GS-A9U3	2.97	6.29	7.15	0
TCGA-GS-A9U4-01	TCGA-GS-A9U4	0.56	5.2	4.72	2.1
TCGA-GU-A42P-01	TCGA-GU-A42P	6.11	5.07	6.06	2.74
TCGA-GU-A42Q-01	TCGA-GU-A42Q	3.27	5.66	3.39	3.27
TCGA-GU-A42R-01	TCGA-GU-A42R	7.55	3.13	5.27	4.44
TCGA-GU-A762-01	TCGA-GU-A762	1.76	5.38	3.4	7.03
TCGA-GU-A763-01	TCGA-GU-A763	5.05	1.39	3.19	0.86
TCGA-GU-A764-01	TCGA-GU-A764	0	4.87	4.31	3.84
TCGA-GU-A766-01	TCGA-GU-A766	1.67	4.77	2.43	3.52
TCGA-GU-A767-01	TCGA-GU-A767	4.49	5.39	4.45	4.79
TCGA-GU-AATO-01	TCGA-GU-AATO	3.95	6.98	4.5	2.76
TCGA-GU-AATP-01	TCGA-GU-AATP	3.83	4.57	4.38	5.12
TCGA-GU-AATQ-01	TCGA-GU-AATQ	5.68	6.02	3.86	1.89
TCGA-GV-A3JV-01	TCGA-GV-A3JV	2.32	10.26	5.35	4.6
TCGA-GV-A3JW-01	TCGA-GV-A3JW	5.18	4.31	5.29	4.84
TCGA-GV-A3JX-01	TCGA-GV-A3JX	8.15	6.51	3.59	1.6
TCGA-GV-A3JZ-01	TCGA-GV-A3JZ	7.06	3.82	5.66	4.52
TCGA-GV-A3QF-01	TCGA-GV-A3QF	0.97	5.78	5.36	1.76
TCGA-GV-A3QG-01	TCGA-GV-A3QG	3.43	6.18	4.34	4.39
TCGA-GV-A3QH-01	TCGA-GV-A3QH	7.78	3.94	6.06	2.15
TCGA-GV-A3QI-01	TCGA-GV-A3QI	8.82	6.83	3.54	2.53
TCGA-GV-A3QK-01	TCGA-GV-A3QK	2.73	4.73	5.67	3.93
TCGA-GV-A40E-01	TCGA-GV-A40E	0.49	3.41	2.2	8.57
TCGA-GV-A40G-01	TCGA-GV-A40G	5.52	7.37	4.52	1.72
TCGA-GV-A6ZA-01	TCGA-GV-A6ZA	0.98	3.61	4.74	3.29
TCGA-H2-A26U-01	TCGA-H2-A26U	4.7	9.31	3.27	8.07
TCGA-H2-A2K9-01	TCGA-H2-A2K9	9.11	6.91	2.04	2.77
TCGA-H2-A2K9-11	TCGA-H2-A2K9	7.08	8.24	4.78	5.7
TCGA-H2-A3RH-01	TCGA-H2-A3RH	7.54	10.75	2.8	5.03
TCGA-H2-A3RI-01	TCGA-H2-A3RI	3.51	6.85	3.47	7.78
TCGA-H2-A3RI-11	TCGA-H2-A3RI	7.11	8.19	4.03	5.29
TCGA-H2-A421-01	TCGA-H2-A421	1.84	8.25	4.17	6.63
TCGA-H2-A422-01	TCGA-H2-A422	2.43	7.58	3.86	6.97
TCGA-H4-A2HO-01	TCGA-H4-A2HO	1.17	6.54	5.36	4.63
TCGA-H4-A2HQ-01	TCGA-H4-A2HQ	0.94	3.05	3.52	4
TCGA-H5-A2HR-01	TCGA-H5-A2HR	2.82	11.11	0	6.39
TCGA-H6-8124-01	TCGA-H6-8124	4.94	3.83	4.46	6.06
TCGA-H6-8124-11	TCGA-H6-8124	6.84	6.46	3.34	7.33
TCGA-H6-A45N-01	TCGA-H6-A45N	5.46	7.17	3.67	7.98
TCGA-H6-A45N-11	TCGA-H6-A45N	3.94	7.27	6.53	7.47
TCGA-H7-7774-01	TCGA-H7-7774	2.35	7.64	3.12	2.96
TCGA-H7-8501-01	TCGA-H7-8501	1.18	4.64	3.1	2.59
TCGA-H7-8502-01	TCGA-H7-8502	1.54	4.79	3.7	2.06
TCGA-H7-A6C4-01	TCGA-H7-A6C4	2.34	5.76	2.02	4.98
TCGA-H7-A6C4-11	TCGA-H7-A6C4	6.22	7.52	2.63	7.39
TCGA-H7-A6C5-11	TCGA-H7-A6C5	5.35	5.4	3.59	4.94
TCGA-H7-A76A-01	TCGA-H7-A76A	1.84	5.93	4.15	4.2
TCGA-H8-A6C1-01	TCGA-H8-A6C1	4.27	4.6	5.58	6.57
TCGA-H9-7775-01	TCGA-H9-7775	9.74	5.89	5.02	8.25
TCGA-H9-A6BX-01	TCGA-H9-A6BX	7.86	7.86	4.91	9.28
TCGA-H9-A6BY-01	TCGA-H9-A6BY	8.65	6.87	3.53	7.55
TCGA-HB-A2OT-01	TCGA-HB-A2OT	5	6.16	2.81	4.62
TCGA-HB-A3L4-01	TCGA-HB-A3L4	8.44	13.59	2.13	10.58
TCGA-HB-A3YV-01	TCGA-HB-A3YV	8.93	9.24	4.7	7.6
TCGA-HB-A43Z-01	TCGA-HB-A43Z	10.27	12.78	5.05	12.81
TCGA-HB-A5W3-01	TCGA-HB-A5W3	7.2	10.43	4.09	8.02
TCGA-HC-7075-01	TCGA-HC-7075	9.88	6.97	3.41	7.01
TCGA-HC-7077-01	TCGA-HC-7077	9.56	6.97	2.85	5.4
TCGA-HC-7078-01	TCGA-HC-7078	9.66	7.93	3.22	6.88
TCGA-HC-7079-01	TCGA-HC-7079	8.67	9.37	5.3	8.8
TCGA-HC-7080-01	TCGA-HC-7080	9.48	6.87	2.76	5.11
TCGA-HC-7081-01	TCGA-HC-7081	11.13	10.11	5.95	8.59
TCGA-HC-7209-01	TCGA-HC-7209	10.18	7.72	3.42	6.67
TCGA-HC-7210-01	TCGA-HC-7210	10.66	8.98	3.86	8.32
TCGA-HC-7211-01	TCGA-HC-7211	11.51	6.32	2.9	7.11
TCGA-HC-7211-11	TCGA-HC-7211	9.32	6.44	2.3	8.36
TCGA-HC-7212-01	TCGA-HC-7212	10.96	8.72	1.69	6.48
TCGA-HC-7213-01	TCGA-HC-7213	8.97	7.73	3.36	6.59
TCGA-HC-7230-01	TCGA-HC-7230	10.3	7	2.16	6.53
TCGA-HC-7231-01	TCGA-HC-7231	9.82	8.07	3.38	6.81
TCGA-HC-7232-01	TCGA-HC-7232	9.97	8.98	3.72	7.65
TCGA-HC-7233-01	TCGA-HC-7233	10.31	9.63	3.66	8.42
TCGA-HC-7736-01	TCGA-HC-7736	10.28	9.08	3.59	8.4
TCGA-HC-7737-01	TCGA-HC-7737	9.34	8.64	6.94	8.28
TCGA-HC-7737-11	TCGA-HC-7737	10.24	8.05	3.22	8.97
TCGA-HC-7738-01	TCGA-HC-7738	9.93	7.49	4.15	7.65
TCGA-HC-7738-11	TCGA-HC-7738	10.27	8.64	3.13	10.44
TCGA-HC-7740-01	TCGA-HC-7740	9.57	7.53	4.26	8.47
TCGA-HC-7740-11	TCGA-HC-7740	9.9	7.25	3.69	8.99
TCGA-HC-7742-01	TCGA-HC-7742	9.57	8.37	3.38	7.74
TCGA-HC-7742-11	TCGA-HC-7742	9.86	8.15	3.24	8.1
TCGA-HC-7744-01	TCGA-HC-7744	10.48	6.01	4.5	6.02
TCGA-HC-7745-01	TCGA-HC-7745	9.4	9.19	4.76	8.65
TCGA-HC-7745-11	TCGA-HC-7745	10.33	9.22	2.78	11.02
TCGA-HC-7747-01	TCGA-HC-7747	8.23	7.45	3.33	7.48
TCGA-HC-7747-11	TCGA-HC-7747	10.19	7.86	2.56	9.57
TCGA-HC-7748-01	TCGA-HC-7748	11.34	9.22	3.86	8.38
TCGA-HC-7749-01	TCGA-HC-7749	10.64	8.54	3.74	7.74
TCGA-HC-7750-01	TCGA-HC-7750	9.32	8.2	4.09	8.58
TCGA-HC-7752-01	TCGA-HC-7752	7.88	7.22	1.69	5.58
TCGA-HC-7752-11	TCGA-HC-7752	8.24	6.83	4.51	8.99
TCGA-HC-7817-01	TCGA-HC-7817	7.71	8.57	5.33	8.63
TCGA-HC-7818-01	TCGA-HC-7818	9.94	7.6	4.21	7.45
TCGA-HC-7819-01	TCGA-HC-7819	9.76	6.88	3.23	6.84
TCGA-HC-7819-11	TCGA-HC-7819	9.95	7.29	2.15	8.54
TCGA-HC-7820-01	TCGA-HC-7820	9.72	7.36	3.56	7.23
TCGA-HC-7821-01	TCGA-HC-7821	10.46	9.2	3.29	7.09
TCGA-HC-8213-01	TCGA-HC-8213	8.32	6.8	3.16	5.49
TCGA-HC-8216-01	TCGA-HC-8216	8.2	7.96	2.58	6.7
TCGA-HC-8256-01	TCGA-HC-8256	9.82	5.94	1.37	6.84
TCGA-HC-8257-01	TCGA-HC-8257	9.46	8.62	3.62	7.22
TCGA-HC-8258-01	TCGA-HC-8258	9.4	8.39	2.45	7.88
TCGA-HC-8258-11	TCGA-HC-8258	9.91	6.95	4.25	8.35
TCGA-HC-8259-01	TCGA-HC-8259	9.23	7.09	3.08	7.03
TCGA-HC-8259-11	TCGA-HC-8259	8.85	6.79	2.91	8.21
TCGA-HC-8260-01	TCGA-HC-8260	9.12	8.45	4.84	7.92
TCGA-HC-8260-11	TCGA-HC-8260	9.24	6.94	2.3	7.92
TCGA-HC-8261-01	TCGA-HC-8261	9.59	7.42	3.38	6.7
TCGA-HC-8262-01	TCGA-HC-8262	9.23	7.19	3.4	7.29
TCGA-HC-8262-11	TCGA-HC-8262	8.94	8.74	4.59	7.56
TCGA-HC-8264-01	TCGA-HC-8264	10.33	0	3.17	8.76
TCGA-HC-8265-01	TCGA-HC-8265	8.71	7.96	4.24	6.97
TCGA-HC-8266-01	TCGA-HC-8266	8.95	8.28	5.37	7.88
TCGA-HC-A48F-01	TCGA-HC-A48F	9.22	5.71	3.34	6.07
TCGA-HC-A4ZV-01	TCGA-HC-A4ZV	10.63	7.24	4.02	7.89
TCGA-HC-A631-01	TCGA-HC-A631	8.47	7.87	2.64	5.36
TCGA-HC-A632-01	TCGA-HC-A632	7.6	7.91	3.3	7.26
TCGA-HC-A6AL-01	TCGA-HC-A6AL	9.78	8.43	3	6.43
TCGA-HC-A6AN-01	TCGA-HC-A6AN	9.14	8.72	1.74	6.36
TCGA-HC-A6AO-01	TCGA-HC-A6AO	9.04	5.67	4.28	4.21
TCGA-HC-A6AP-01	TCGA-HC-A6AP	8.53	8.6	4.75	7.86
TCGA-HC-A6AQ-01	TCGA-HC-A6AQ	8.84	8.05	2.6	7.45
TCGA-HC-A6AS-01	TCGA-HC-A6AS	9.18	8.65	3.97	8.44
TCGA-HC-A6HX-01	TCGA-HC-A6HX	8.47	9.29	3.53	8.51
TCGA-HC-A6HY-01	TCGA-HC-A6HY	9.65	6.36	1.68	6.39
TCGA-HC-A76W-01	TCGA-HC-A76W	9.11	9.46	3.26	8.08
TCGA-HC-A76X-01	TCGA-HC-A76X	9.17	5	3.59	6.63
TCGA-HC-A8CY-01	TCGA-HC-A8CY	9.4	6.59	3.45	5.09
TCGA-HC-A8D0-01	TCGA-HC-A8D0	8.16	8.42	4.68	8.18
TCGA-HC-A8D1-01	TCGA-HC-A8D1	9.17	8.99	4.32	8.3
TCGA-HC-A9TE-01	TCGA-HC-A9TE	8.48	9.21	3.67	7.76
TCGA-HC-A9TH-01	TCGA-HC-A9TH	9.31	8.02	3.68	6.66
TCGA-HD-7229-01	TCGA-HD-7229	0.92	4.48	3.97	2.94
TCGA-HD-7753-01	TCGA-HD-7753	2.61	8.2	3.08	3.9
TCGA-HD-7754-01	TCGA-HD-7754	7.26	4.41	2.85	5.21
TCGA-HD-7831-01	TCGA-HD-7831	5.33	4.66	2.99	5.61
TCGA-HD-7832-01	TCGA-HD-7832	1.04	7.12	3.39	1.46
TCGA-HD-7917-01	TCGA-HD-7917	1.63	3.24	4.22	2.49
TCGA-HD-8224-01	TCGA-HD-8224	5.42	6.28	3.02	6.49
TCGA-HD-8314-01	TCGA-HD-8314	3.99	5.24	4.41	5.09
TCGA-HD-8634-01	TCGA-HD-8634	1.13	5.17	3.75	1.13
TCGA-HD-8635-01	TCGA-HD-8635	4.53	6.65	3.99	4.94
TCGA-HD-8635-11	TCGA-HD-8635	4.77	4.7	3.35	4.01
TCGA-HD-A4C1-01	TCGA-HD-A4C1	2.74	3.63	4.25	3.08
TCGA-HD-A633-01	TCGA-HD-A633	0	4.79	3.51	0.48
TCGA-HD-A634-01	TCGA-HD-A634	2.03	7.59	5.01	9.78
TCGA-HD-A6HZ-01	TCGA-HD-A6HZ	3.7	5.96	8	2.31
TCGA-HD-A6HZ-11	TCGA-HD-A6HZ	2.24	5.52	4.83	5.31
TCGA-HD-A6I0-01	TCGA-HD-A6I0	0	3.83	3.73	2.43
TCGA-HD-A6I0-11	TCGA-HD-A6I0	3.56	5.51	3.12	3.89
TCGA-HE-7128-01	TCGA-HE-7128	9.15	7.59	3.99	4.3
TCGA-HE-7129-01	TCGA-HE-7129	9.9	6.78	3.4	0
TCGA-HE-7130-01	TCGA-HE-7130	7.77	5.35	4.3	3.65
TCGA-HE-A5NF-01	TCGA-HE-A5NF	6.76	6.75	3.12	2.97
TCGA-HE-A5NH-01	TCGA-HE-A5NH	8.05	5.67	2.71	0
TCGA-HE-A5NI-01	TCGA-HE-A5NI	5.2	3.31	4.47	2.72
TCGA-HE-A5NJ-01	TCGA-HE-A5NJ	8.16	6.41	3.55	2.92
TCGA-HE-A5NK-01	TCGA-HE-A5NK	3.95	6.55	0.97	6.06
TCGA-HE-A5NL-01	TCGA-HE-A5NL	7.37	7.08	4.51	1.82
TCGA-HF-7131-01	TCGA-HF-7131	2.16	3.11	3.83	4.67
TCGA-HF-7132-01	TCGA-HF-7132	3.07	4.95	4.74	5.45
TCGA-HF-7133-01	TCGA-HF-7133	2.33	4.75	4.85	5.03
TCGA-HF-7134-01	TCGA-HF-7134	1.55	4.09	5.1	4.23
TCGA-HF-7136-01	TCGA-HF-7136	4.08	3.61	3.32	4.94
TCGA-HF-A5NB-01	TCGA-HF-A5NB	-0.75	3.06	3.36	2.45
TCGA-HG-A2PA-01	TCGA-HG-A2PA	5.81	11.1	4.88	10.69
TCGA-HI-7168-01	TCGA-HI-7168	8.19	9.43	3.73	9.16
TCGA-HI-7169-01	TCGA-HI-7169	6.56	7.11	3.16	7.54
TCGA-HI-7170-01	TCGA-HI-7170	8.26	7.21	5.69	8.62
TCGA-HI-7171-01	TCGA-HI-7171	9.08	7.65	3.6	6.58
TCGA-HJ-7597-01	TCGA-HJ-7597	1.94	4.35	5.31	4.23
TCGA-HL-7533-01	TCGA-HL-7533	0.54	8.77	4	0.54
TCGA-HM-A3JJ-01	TCGA-HM-A3JJ	2.99	9.25	3.6	7.23
TCGA-HM-A3JJ-11	TCGA-HM-A3JJ	7.42	12.19	2.57	13.81
TCGA-HM-A3JK-01	TCGA-HM-A3JK	2.46	9.16	3.46	7.32
TCGA-HM-A4S6-01	TCGA-HM-A4S6	1.65	5.31	3.54	3.83
TCGA-HM-A6W2-01	TCGA-HM-A6W2	7.83	11.86	4.64	11.4
TCGA-HM-A6W2-06	TCGA-HM-A6W2	3.78	11.88	5.59	12.52
TCGA-HN-A2NL-01	TCGA-HN-A2NL	1.61	6.15	3.14	2.44
TCGA-HN-A2OB-01	TCGA-HN-A2OB	9.54	12.03	3.45	11.48
TCGA-HP-A5MZ-01	TCGA-HP-A5MZ	7.85	7.11	1.55	7.6
TCGA-HP-A5N0-01	TCGA-HP-A5N0	8.94	8.61	1.57	5.02
TCGA-HQ-A2OE-01	TCGA-HQ-A2OE	6.37	4.9	4.14	1.82
TCGA-HQ-A2OF-01	TCGA-HQ-A2OF	1.15	1.95	3.9	2.23
TCGA-HQ-A5ND-01	TCGA-HQ-A5ND	0.54	10.09	3.03	3.61
TCGA-HQ-A5NE-01	TCGA-HQ-A5NE	5.43	7.12	3.75	4.15
TCGA-HR-A2OG-06	TCGA-HR-A2OG	3.26	5.74	3.81	4.57
TCGA-HR-A2OH-06	TCGA-HR-A2OH	0.83	7.07	4.09	2.29
TCGA-HR-A5NC-01	TCGA-HR-A5NC	3.98	7.07	2.61	2.97
TCGA-HS-A5N7-01	TCGA-HS-A5N7	6.07	5.93	3.43	8.48
TCGA-HS-A5N8-01	TCGA-HS-A5N8	5.34	7.02	6.16	6.77
TCGA-HS-A5N9-01	TCGA-HS-A5N9	7.39	5.59	3.3	1.98
TCGA-HS-A5NA-01	TCGA-HS-A5NA	8.93	12.81	2.72	9.19
TCGA-HT-7467-01	TCGA-HT-7467	4.65	1.99	2.8	6.34
TCGA-HT-7468-01	TCGA-HT-7468	6.32	3.01	3.54	5.64
TCGA-HT-7469-01	TCGA-HT-7469	7.86	2.71	5.28	2.3
TCGA-HT-7470-01	TCGA-HT-7470	6.04	3.69	3.41	5.95
TCGA-HT-7471-01	TCGA-HT-7471	5.99	3.07	3.62	4.97
TCGA-HT-7472-01	TCGA-HT-7472	7.55	4.91	3.23	4.47
TCGA-HT-7473-01	TCGA-HT-7473	8.34	4.38	4.59	4.57
TCGA-HT-7474-01	TCGA-HT-7474	7.33	3.45	3.02	5.57
TCGA-HT-7475-01	TCGA-HT-7475	5.16	1.58	3.45	5.59
TCGA-HT-7476-01	TCGA-HT-7476	3.99	4.16	3.6	6.02
TCGA-HT-7477-01	TCGA-HT-7477	6.47	3.02	3.78	2.88
TCGA-HT-7478-01	TCGA-HT-7478	6.34	4.36	3.84	5.27
TCGA-HT-7479-01	TCGA-HT-7479	7.49	3.22	2.9	5.4
TCGA-HT-7480-01	TCGA-HT-7480	6.27	3.95	4.6	4.23
TCGA-HT-7481-01	TCGA-HT-7481	3.65	1.34	3.12	6.31
TCGA-HT-7482-01	TCGA-HT-7482	7.04	2.01	2.82	4.99
TCGA-HT-7483-01	TCGA-HT-7483	5.98	3.22	4.2	5.56
TCGA-HT-7485-01	TCGA-HT-7485	8.07	3.29	2.7	5.02
TCGA-HT-7601-01	TCGA-HT-7601	6.47	2.18	3.02	4.43
TCGA-HT-7602-01	TCGA-HT-7602	6.7	3.31	1.83	5.87
TCGA-HT-7603-01	TCGA-HT-7603	2.97	3.08	1.2	4.24
TCGA-HT-7604-01	TCGA-HT-7604	7.82	2.92	3.3	4.22
TCGA-HT-7605-01	TCGA-HT-7605	4.92	3.17	2.87	5.14
TCGA-HT-7606-01	TCGA-HT-7606	4.19	1.66	2.41	1.92
TCGA-HT-7607-01	TCGA-HT-7607	4.68	3.85	2.89	6.01
TCGA-HT-7608-01	TCGA-HT-7608	6.9	4.12	3.87	5.48
TCGA-HT-7609-01	TCGA-HT-7609	7.05	2.85	2.69	5.29
TCGA-HT-7610-01	TCGA-HT-7610	5.93	5.18	3.99	5.56
TCGA-HT-7611-01	TCGA-HT-7611	9.09	3.93	2.91	4.64
TCGA-HT-7616-01	TCGA-HT-7616	4.45	3.74	4.82	5.92
TCGA-HT-7620-01	TCGA-HT-7620	4.28	2.65	3.77	6.23
TCGA-HT-7676-01	TCGA-HT-7676	5.86	3.41	2.89	3.41
TCGA-HT-7677-01	TCGA-HT-7677	4.38	3.2	3.76	4.89
TCGA-HT-7680-01	TCGA-HT-7680	8.6	5.21	4.4	3.98
TCGA-HT-7681-01	TCGA-HT-7681	4.67	3.65	2.66	5.37
TCGA-HT-7684-01	TCGA-HT-7684	5.45	2.47	1.44	2.47
TCGA-HT-7686-01	TCGA-HT-7686	7.83	3.23	2.43	4.35
TCGA-HT-7687-01	TCGA-HT-7687	4.98	4.82	3.92	6.29
TCGA-HT-7688-01	TCGA-HT-7688	4.27	3.4	3.61	4.8
TCGA-HT-7689-01	TCGA-HT-7689	7.4	2.83	2.9	5.03
TCGA-HT-7690-01	TCGA-HT-7690	7.01	3.45	3.78	3.92
TCGA-HT-7691-01	TCGA-HT-7691	5.95	3.22	3.89	3.59
TCGA-HT-7692-01	TCGA-HT-7692	4.27	5.3	3.39	2.37
TCGA-HT-7693-01	TCGA-HT-7693	6.98	3.51	3.8	2.23
TCGA-HT-7694-01	TCGA-HT-7694	5.19	2.65	3.1	6.28
TCGA-HT-7695-01	TCGA-HT-7695	4.88	3.02	3.72	5.68
TCGA-HT-7854-01	TCGA-HT-7854	7.65	2.9	3.15	5.71
TCGA-HT-7855-01	TCGA-HT-7855	7.14	3.14	4.48	4.7
TCGA-HT-7856-01	TCGA-HT-7856	3.31	3.7	3.7	6.25
TCGA-HT-7857-01	TCGA-HT-7857	5.8	5.78	8.57	4.56
TCGA-HT-7858-01	TCGA-HT-7858	7.75	3.85	3.18	4.91
TCGA-HT-7860-01	TCGA-HT-7860	8.77	4.4	3.16	4.97
TCGA-HT-7873-01	TCGA-HT-7873	8.63	1.21	4.52	3.43
TCGA-HT-7874-01	TCGA-HT-7874	5.33	2.81	3.33	6.22
TCGA-HT-7875-01	TCGA-HT-7875	6.42	5	3.96	4.95
TCGA-HT-7877-01	TCGA-HT-7877	4.73	2.42	3.37	6.27
TCGA-HT-7879-01	TCGA-HT-7879	6.9	3.96	3.66	4.22
TCGA-HT-7880-01	TCGA-HT-7880	5.99	3.26	3.3	6.02
TCGA-HT-7881-01	TCGA-HT-7881	6.19	4.29	4.14	5.08
TCGA-HT-7882-01	TCGA-HT-7882	6.33	6.08	3.81	7.33
TCGA-HT-7884-01	TCGA-HT-7884	6.79	3.55	4.28	4.95
TCGA-HT-7902-01	TCGA-HT-7902	6.16	3.69	2.67	5.85
TCGA-HT-8010-01	TCGA-HT-8010	4.82	3.18	3.18	6.48
TCGA-HT-8011-01	TCGA-HT-8011	4.4	3.42	3.09	3.19
TCGA-HT-8012-01	TCGA-HT-8012	4.08	2.92	4.06	5.65
TCGA-HT-8013-01	TCGA-HT-8013	7.53	2.75	4.54	5.18
TCGA-HT-8015-01	TCGA-HT-8015	4.53	4.86	4.53	5.34
TCGA-HT-8018-01	TCGA-HT-8018	5.41	3.63	3.84	6.31
TCGA-HT-8019-01	TCGA-HT-8019	4.25	2.81	3.26	5.29
TCGA-HT-8104-01	TCGA-HT-8104	7.86	2.08	4.28	4.7
TCGA-HT-8105-01	TCGA-HT-8105	3.57	3.04	4.66	5.68
TCGA-HT-8106-01	TCGA-HT-8106	6.86	5.27	4.53	4.1
TCGA-HT-8107-01	TCGA-HT-8107	5.46	2.63	3.86	5.9
TCGA-HT-8108-01	TCGA-HT-8108	6.85	4.36	3.89	5.96
TCGA-HT-8109-01	TCGA-HT-8109	5.28	4.58	3.69	6.37
TCGA-HT-8110-01	TCGA-HT-8110	6.91	5.74	3.75	3.67
TCGA-HT-8111-01	TCGA-HT-8111	6.49	4.11	3.7	5.07
TCGA-HT-8113-01	TCGA-HT-8113	4.6	3.66	3.49	5.66
TCGA-HT-8114-01	TCGA-HT-8114	8.43	3.26	4.01	5.59
TCGA-HT-8558-01	TCGA-HT-8558	3.54	3.3	3.35	5.1
TCGA-HT-8563-01	TCGA-HT-8563	7.48	5.34	2.24	1.43
TCGA-HT-8564-01	TCGA-HT-8564	6.16	3.99	2.94	5.72
TCGA-HT-A4DS-01	TCGA-HT-A4DS	0	4.33	1.93	3.13
TCGA-HT-A4DV-01	TCGA-HT-A4DV	2.07	3.29	2.32	4.64
TCGA-HT-A5R5-01	TCGA-HT-A5R5	7.21	4.21	3.2	4.39
TCGA-HT-A5R7-01	TCGA-HT-A5R7	5.54	3.53	2.53	4.96
TCGA-HT-A5R9-01	TCGA-HT-A5R9	2.68	3.67	4.83	6.17
TCGA-HT-A5RA-01	TCGA-HT-A5RA	7.86	4.12	4.71	0.47
TCGA-HT-A5RB-01	TCGA-HT-A5RB	5.76	2.85	3.7	5.32
TCGA-HT-A5RC-01	TCGA-HT-A5RC	6.88	2.87	5.66	2.95
TCGA-HT-A614-01	TCGA-HT-A614	4.25	3.43	3.06	4.36
TCGA-HT-A615-01	TCGA-HT-A615	4.02	4.27	2.27	4.92
TCGA-HT-A616-01	TCGA-HT-A616	4.8	3.34	3.12	5.03
TCGA-HT-A617-01	TCGA-HT-A617	4.86	5.18	1.29	4.68
TCGA-HT-A618-01	TCGA-HT-A618	5.77	4.69	1.95	4.72
TCGA-HT-A619-01	TCGA-HT-A619	1.89	4.15	3.82	1.89
TCGA-HT-A61A-01	TCGA-HT-A61A	2.55	3.71	3.05	5.52
TCGA-HT-A61B-01	TCGA-HT-A61B	5	4.42	4.12	4.88
TCGA-HT-A61C-01	TCGA-HT-A61C	1.75	3.21	2.86	2.86
TCGA-HT-A74H-01	TCGA-HT-A74H	3.81	3.65	2.17	4.86
TCGA-HT-A74J-01	TCGA-HT-A74J	5.96	3.14	4.44	4.84
TCGA-HT-A74K-01	TCGA-HT-A74K	1.47	3.38	2.18	1.75
TCGA-HT-A74L-01	TCGA-HT-A74L	4.75	3.63	4.65	4.61
TCGA-HT-A74O-01	TCGA-HT-A74O	5.73	3.69	2.12	2.41
TCGA-HU-8238-01	TCGA-HU-8238	-0.6	3.64	4.7	4.95
TCGA-HU-8238-11	TCGA-HU-8238	1.93	3.37	4.15	4.07
TCGA-HU-8243-01	TCGA-HU-8243	1.58	5.33	5.69	5.36
